FIPS,Percent-of-Population-Under-15-(2013-2017),Percent-of-Population-Aged-15-to-64-(2013-2017),Percent-of-Population-65+-(2013-2017),Percent-of-Population-White-(non-Hispanic)-(2013-2017),Percent-of-Populaiton-Black-(non-Hispanic)-(2013-2017),Percent-of-Population-Hispanic-or-Latino-(2013-2017),Percent-of-Population-Asian-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2013-2017),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2013-2017),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2013-2017),Poverty-Rate-(2013-2017),Median-Household-Income-(2013-2017),Unemployment-Rate-(2013-2017),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2013-2017),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2013-2017),Percent-of-Popualtion-Employed-in-Construction-(2013-2017),Percent-of-Popualtion-Employed-in-Trade-Transportation-and-Utilities-(2013-2017),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,delta_death_rate,goodsam-law,goodsam-cs_Arrest,goodsam-cs_Charge,goodsam-cs_Prosecution,goodsam-cs_Law provides an affirmative defense,goodsam-cs_None,goodsam-paraphernalia_Arrest,goodsam-paraphernalia_Charge,goodsam-paraphernalia_Prosecution,goodsam-paraphernalia_Law provides an affirmative defense,goodsam-paraphernalia_None,goodsam-paroleyn,goodsam-parole_Protection from arrest,goodsam-parole_Protection from charge,goodsam-parole_Protection from prosecution,goodsam-parole_Protection from revocation of probation and/or parole,goodsam-parole_General protection from sanctions for violation of probation and/or parole,goodsam-mitigation,goodsam-mit-type_Controlled substances offenses,goodsam-mit-type_Alcohol-related offenses,goodsam-mit-type_Other offenses beyond controlled substances and alcohol-related violations
40061,0.21,0.6092,0.1808,0.759,0.0191,0.0728,0.0062,0.0743,0.0,0.87,0.1947,0.1784,42831.0,0.0743,0.1565,0.0256,0.0647,0.1691,5.0,3.0,15.42,0,4.0,3.0,4.0,4.0,4.0,26.432882505837263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40063,0.226,0.6216,0.1524,0.7773,0.0084,0.1488,0.0,0.0378,0.0,0.8829,0.2202,0.0844,62912.0,0.0361,0.1437,0.2013,0.0506,0.2138,1.0,0.0,6.5,0,3.0,3.0,3.0,3.0,3.0,25.987525987525988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40065,0.1949,0.6123,0.1928,0.7529,0.0372,0.1082,0.0045,0.0547,0.0006,0.8464,0.1757,0.2164,38853.0,0.0587,0.1697,0.1069,0.0,0.1837,1.0,1.0,10.82,0,5.0,3.0,4.0,5.0,4.0,21.64736443338024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40067,0.1827,0.6236,0.1936,0.666,0.012,0.0328,0.0039,0.1833,0.0,0.8415,0.1587,0.1915,39701.0,0.0865,0.195,0.0161,0.0736,0.203,2.0,2.0,46.98,0,5.0,3.0,4.0,5.0,4.0,28.187541106830786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40069,0.1995,0.6324,0.1681,0.7216,0.0237,0.0678,0.0046,0.101,0.001,0.8182,0.1453,0.2282,37548.0,0.0791,0.194,0.0772,0.039,0.1508,2.0,2.0,8.02,1,5.0,3.0,4.0,5.0,4.0,68.15676054926331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40071,0.2012,0.6282,0.1706,0.8321,0.0177,0.0306,0.0015,0.0757,0.0005,0.8514,0.1433,0.1502,46592.0,0.0615,0.1815,0.0392,0.0758,0.2156,2.0,1.0,5.77,1,5.0,2.0,3.0,4.0,4.0,51.96304849884527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40073,0.1945,0.6558,0.1497,0.7785,0.0887,0.0556,0.0056,0.0341,0.0006,0.9027,0.2655,0.1233,55698.0,0.057,0.1133,0.0433,0.0819,0.1773,1.0,0.0,2.21,1,4.0,3.0,2.0,3.0,3.0,22.138097451904983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40075,0.2113,0.6112,0.1775,0.7269,0.0172,0.1435,0.0027,0.0688,0.0,0.8319,0.1344,0.1269,46646.0,0.0369,0.1598,0.0094,0.0086,0.1227,0.0,0.0,20.48,0,5.0,3.0,4.0,4.0,4.0,20.475020475020475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40077,0.2151,0.6391,0.1458,0.798,0.0096,0.0764,0.006,0.0561,0.0,0.8803,0.2295,0.0956,58673.0,0.0401,0.1149,0.0601,0.1333,0.2023,0.0,0.0,2.69,1,4.0,1.0,2.0,2.0,2.0,53.73166406963624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40079,0.2113,0.6205,0.1682,0.6344,0.0814,0.0554,0.0052,0.1286,0.0081,0.816,0.1376,0.2365,33439.0,0.0657,0.1843,0.0287,0.0355,0.17,4.0,1.0,3.02,0,5.0,4.0,5.0,5.0,5.0,36.28556741556046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40081,0.1662,0.5873,0.2465,0.6863,0.0335,0.0252,0.0053,0.1529,0.0,0.8427,0.1376,0.1894,36878.0,0.1032,0.2154,0.0074,0.0297,0.2674,2.0,3.0,9.92,0,5.0,4.0,5.0,5.0,5.0,54.56078567531373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40083,0.2147,0.5946,0.1906,0.8575,0.0049,0.0909,0.0058,0.0132,0.0,0.8793,0.1687,0.1356,51602.0,0.0586,0.1594,0.2921,0.0715,0.2092,1.0,1.0,0.0,0,4.0,4.0,3.0,2.0,3.0,25.903380391141045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40085,0.1965,0.5938,0.2097,0.6667,0.0144,0.1646,0.0017,0.0773,0.0,0.8026,0.1358,0.166,42886.0,0.0574,0.2881,0.0106,0.0105,0.1748,0.0,0.0,0.0,0,5.0,3.0,4.0,3.0,4.0,24.877168978170285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40087,0.1989,0.6315,0.1696,0.656,0.0043,0.0318,0.0044,0.1229,0.0022,0.8622,0.1532,0.2102,43302.0,0.0647,0.194,0.0464,0.0762,0.1705,1.0,2.0,4.89,0,5.0,3.0,4.0,4.0,4.0,68.42118124282189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40089,0.191,0.6213,0.1877,0.7368,0.0174,0.0576,0.0048,0.0671,0.0,0.828,0.2017,0.1438,51752.0,0.0315,0.1584,0.0348,0.0543,0.1595,0.0,0.0,21.75,0,5.0,3.0,5.0,4.0,4.0,87.00696055684455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40091,0.2054,0.6363,0.1583,0.5696,0.1096,0.0573,0.007,0.1726,0.0004,0.8553,0.1917,0.2138,41117.0,0.0759,0.1694,0.0049,0.0442,0.1732,8.0,5.0,14.3,0,4.0,3.0,4.0,4.0,4.0,72.92068802813881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40093,0.2012,0.6232,0.1756,0.8214,0.011,0.033,0.0,0.0794,0.0,0.8846,0.2273,0.1276,49367.0,0.0479,0.1657,0.0034,0.0128,0.1306,1.0,1.0,0.0,0,4.0,3.0,4.0,4.0,4.0,26.155187445510027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40095,0.1907,0.6236,0.1857,0.671,0.0213,0.0285,0.0026,0.1796,0.0049,0.8565,0.1256,0.1885,40302.0,0.0813,0.1716,0.0303,0.0416,0.1409,2.0,1.0,19.03,0,4.0,3.0,4.0,5.0,4.0,28.544243577545195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40097,0.1945,0.6358,0.1697,0.6185,0.0794,0.0383,0.0011,0.1354,0.0,0.7909,0.1213,0.2624,36044.0,0.1038,0.1924,0.0371,0.0291,0.1095,1.0,0.0,0.0,0,5.0,5.0,5.0,5.0,5.0,24.56600065509335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40099,0.2184,0.6564,0.1252,0.5742,0.1477,0.1637,0.0324,0.0261,0.0006,0.8642,0.308,0.177,48987.0,0.0561,0.1202,0.0334,0.0439,0.1861,26.0,22.0,9.81,1,3.0,3.0,3.0,2.0,3.0,39.49271477105995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40101,0.2015,0.6283,0.1702,0.6314,0.0838,0.0367,0.0026,0.125,0.0003,0.8727,0.1555,0.2023,38712.0,0.1054,0.1711,0.0104,0.0255,0.156,1.0,1.0,0.0,1,5.0,2.0,4.0,5.0,4.0,48.31900717155791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40103,0.1871,0.6287,0.1841,0.6407,0.1132,0.0328,0.0033,0.1352,0.0008,0.8801,0.1687,0.1498,46342.0,0.0681,0.1617,0.0699,0.078,0.1458,2.0,1.0,4.17,1,5.0,4.0,2.0,5.0,4.0,39.64693362268639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40105,0.2059,0.6157,0.1784,0.6595,0.0082,0.0524,0.007,0.1329,0.0066,0.8384,0.1389,0.2251,37139.0,0.0806,0.1672,0.0374,0.0163,0.1127,5.0,6.0,3.12,0,5.0,3.0,4.0,5.0,4.0,37.47423646243208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40107,0.1962,0.6237,0.1801,0.7764,0.011,0.0272,0.0034,0.1115,0.001,0.8756,0.1649,0.1458,45902.0,0.0609,0.1655,0.0514,0.0364,0.174,1.0,1.0,18.24,1,4.0,3.0,4.0,5.0,4.0,66.89369982972512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40109,0.1653,0.7227,0.112,0.7768,0.0356,0.0447,0.0429,0.0467,0.0008,0.9118,0.3707,0.2638,38085.0,0.0576,0.0912,0.0292,0.042,0.1599,5.0,4.0,6.25,0,3.0,3.0,1.0,5.0,3.0,21.262491713881907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40111,0.1876,0.6302,0.1822,0.7017,0.0338,0.0461,0.005,0.0814,0.0002,0.8609,0.1615,0.1751,43601.0,0.058,0.2005,0.0662,0.0389,0.175,6.0,2.0,13.44,0,4.0,3.0,4.0,4.0,4.0,55.99982080057344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40113,0.2014,0.6419,0.1567,0.6699,0.0203,0.0488,0.0093,0.0762,0.0002,0.885,0.2698,0.1815,44041.0,0.0603,0.1222,0.0185,0.0321,0.1449,3.0,2.0,5.23,0,3.0,2.0,3.0,3.0,3.0,31.40292571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40115,0.2018,0.6425,0.1557,0.7334,0.0303,0.0475,0.0064,0.1324,0.0002,0.8653,0.1773,0.1813,44351.0,0.0712,0.1656,0.0177,0.0228,0.1546,2.0,0.0,5.59,0,5.0,2.0,3.0,4.0,4.0,43.32573968218473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40117,0.1827,0.5986,0.2187,0.7289,0.0098,0.032,0.0039,0.1201,0.0004,0.8217,0.1443,0.2199,33784.0,0.0946,0.2578,0.0322,0.0231,0.1422,1.0,0.0,0.0,0,5.0,3.0,5.0,4.0,5.0,89.69414297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40119,0.2168,0.5994,0.1838,0.8497,0.0011,0.0648,0.0003,0.0155,0.0,0.9189,0.2116,0.1275,48462.0,0.0147,0.1006,0.0923,0.0,0.2193,0.0,0.0,0.0,0,3.0,4.0,5.0,2.0,4.0,26.79528403001072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40121,0.1992,0.647,0.1538,0.7284,0.0097,0.042,0.0094,0.1168,0.0001,0.9129,0.2319,0.0937,59828.0,0.052,0.1294,0.0075,0.0974,0.1564,2.0,4.0,4.45,1,4.0,1.0,2.0,4.0,3.0,34.455929754362565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40123,0.2095,0.6184,0.1721,0.6554,0.0485,0.0454,0.0021,0.198,0.0004,0.838,0.1389,0.2277,36870.0,0.0791,0.193,0.075,0.0339,0.1759,2.0,1.0,0.0,0,5.0,4.0,4.0,5.0,5.0,23.61925756800378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40125,0.1947,0.6362,0.1691,0.6388,0.0181,0.0375,0.0064,0.1827,0.0007,0.8154,0.141,0.2494,36301.0,0.0883,0.2401,0.0169,0.0224,0.184,2.0,2.0,14.51,1,5.0,3.0,5.0,5.0,5.0,67.72445820433437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40127,0.1972,0.624,0.1788,0.8117,0.0197,0.07,0.0059,0.0516,0.0003,0.8687,0.1802,0.155,43493.0,0.0676,0.1812,0.126,0.0375,0.1923,0.0,2.0,4.48,0,4.0,3.0,4.0,3.0,4.0,51.53368734735946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40129,0.2334,0.6592,0.1074,0.4639,0.0301,0.4504,0.0269,0.0045,0.0,0.7173,0.2011,0.1341,51503.0,0.0293,0.0634,0.3834,0.0398,0.1465,1.0,1.0,0.0,0,5.0,5.0,3.0,5.0,4.0,23.256895669566028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40131,0.2042,0.6135,0.1824,0.61,0.0805,0.2534,0.0026,0.0223,0.0005,0.7771,0.1612,0.2182,37880.0,0.0542,0.1511,0.0947,0.0,0.1425,0.0,0.0,0.0,0,5.0,4.0,4.0,5.0,5.0,26.27775587964788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40133,0.2148,0.6553,0.1299,0.6359,0.0978,0.1182,0.0282,0.0437,0.0007,0.8883,0.3068,0.1592,50654.0,0.062,0.1206,0.0171,0.0466,0.214,16.0,10.0,13.34,1,3.0,3.0,2.0,3.0,3.0,46.83855622928981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40135,0.2101,0.6421,0.1478,0.7248,0.0351,0.0547,0.0131,0.0799,0.0005,0.896,0.2178,0.1084,57590.0,0.0624,0.1392,0.011,0.1043,0.1871,2.0,2.0,2.63,1,4.0,1.0,2.0,4.0,2.0,61.68788554928468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40137,0.1948,0.621,0.1842,0.7387,0.0246,0.0565,0.0191,0.0981,0.0001,0.9076,0.2629,0.1442,50038.0,0.0483,0.1294,0.2014,0.0328,0.1856,2.0,2.0,7.71,0,3.0,3.0,3.0,4.0,3.0,36.61450705311031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40139,0.2162,0.6185,0.1653,0.8409,0.0008,0.0947,0.0015,0.0089,0.0,0.8805,0.2145,0.1592,48715.0,0.0298,0.1038,0.1219,0.0385,0.1907,0.0,0.0,0.0,0,5.0,4.0,3.0,3.0,4.0,25.80423189403062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40141,0.1764,0.6603,0.1633,0.8426,0.0271,0.0633,0.006,0.0083,0.0,0.8785,0.2671,0.1278,57079.0,0.0263,0.1203,0.1826,0.0237,0.1799,2.0,0.0,32.88,0,3.0,3.0,3.0,3.0,3.0,21.91780821917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40143,0.2171,0.6443,0.1386,0.8101,0.0072,0.1188,0.0013,0.0114,0.0003,0.8743,0.2087,0.1277,58569.0,0.043,0.1007,0.2026,0.0757,0.2095,4.0,3.0,0.0,0,5.0,4.0,3.0,2.0,3.0,47.36867036142296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40145,0.1611,0.5893,0.2496,0.9143,0.0041,0.0384,0.0077,0.0133,0.0027,0.9041,0.2299,0.1509,41722.0,0.0881,0.1735,0.0366,0.041,0.1947,0.0,0.0,18.71,0,2.0,3.0,3.0,2.0,2.0,24.95321272613849,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40147,0.1368,0.7203,0.1429,0.8177,0.0097,0.0698,0.0631,0.0055,0.0031,0.95,0.5369,0.215,52015.0,0.0784,0.0774,0.0291,0.0261,0.1222,2.0,3.0,10.29,1,1.0,2.0,1.0,3.0,1.0,18.295123206220342,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40149,0.1805,0.658,0.1615,0.8324,0.008,0.0823,0.04,0.0051,0.0025,0.9327,0.3406,0.0923,68915.0,0.0669,0.0914,0.0291,0.0679,0.2187,11.0,8.0,7.85,1,2.0,1.0,1.0,2.0,1.0,26.078128046140563,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40151,0.1624,0.6453,0.1922,0.8615,0.0071,0.0816,0.0112,0.0037,0.002,0.9194,0.2409,0.1404,47492.0,0.0689,0.1825,0.0224,0.0436,0.1768,3.0,0.0,21.24,0,2.0,3.0,3.0,2.0,2.0,31.86404673393521,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40153,0.1784,0.6522,0.1694,0.8936,0.0061,0.0463,0.011,0.0115,0.0025,0.9035,0.1918,0.1344,55146.0,0.0862,0.1356,0.0335,0.0527,0.1922,4.0,3.0,10.07,1,3.0,2.0,2.0,4.0,2.0,40.28603081881358,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41001,0.153,0.607,0.24,0.8561,0.0064,0.0621,0.0115,0.021,0.0015,0.8895,0.1836,0.181,39110.0,0.1072,0.1971,0.0422,0.035,0.1886,1.0,6.0,7.94,0,3.0,3.0,3.0,3.0,3.0,14.298423995932891,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41003,0.1592,0.5989,0.2419,0.8861,0.0018,0.0744,0.0016,0.0102,0.0007,0.8759,0.1613,0.1771,39583.0,0.1132,0.1908,0.0335,0.0445,0.2638,1.0,0.0,4.69,0,3.0,1.0,3.0,3.0,2.0,23.43676760101247,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41005,0.1268,0.5577,0.3155,0.8725,0.0039,0.0651,0.0057,0.018,0.0002,0.8967,0.2358,0.1523,38661.0,0.1097,0.2012,0.0455,0.0532,0.1875,0.0,3.0,26.83,0,2.0,3.0,4.0,2.0,3.0,26.82883205151136,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41007,0.1767,0.6416,0.1817,0.8786,0.0047,0.0763,0.01,0.0045,0.0009,0.9299,0.3331,0.1391,54211.0,0.0707,0.1019,0.0077,0.0693,0.1919,6.0,10.0,14.64,1,1.0,2.0,1.0,1.0,1.0,23.417421390643568,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41009,0.1595,0.604,0.2365,0.8876,0.0035,0.0526,0.0092,0.0097,0.0007,0.891,0.1633,0.1861,42052.0,0.1091,0.1817,0.0462,0.0342,0.1819,7.0,3.0,16.76,0,3.0,2.0,3.0,3.0,3.0,28.87077997671712,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41011,0.196,0.5666,0.2373,0.8662,0.0031,0.0972,0.0,0.0282,0.0052,0.899,0.1705,0.112,40556.0,0.106,0.1685,0.0244,0.0395,0.1652,2.0,2.0,0.0,0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41013,0.1469,0.5864,0.2666,0.9202,0.0042,0.035,0.0024,0.0064,0.0,0.8964,0.2173,0.1489,40193.0,0.0739,0.1661,0.0991,0.02,0.1296,1.0,1.0,55.35,0,2.0,2.0,2.0,3.0,2.0,27.674000276740003,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41015,0.1706,0.6088,0.2205,0.8725,0.0064,0.0493,0.0044,0.0334,0.0014,0.8956,0.1732,0.164,38431.0,0.1428,0.1474,0.0841,0.0167,0.1647,2.0,2.0,27.72,0,2.0,4.0,4.0,4.0,3.0,27.72387025228722,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41017,0.2043,0.6504,0.1453,0.6453,0.0049,0.3085,0.0171,0.0088,0.0003,0.8032,0.301,0.1331,56581.0,0.0478,0.0844,0.1946,0.0269,0.1508,1.0,1.0,21.89,0,1.0,2.0,1.0,1.0,1.0,26.267402153926977,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41019,0.1735,0.6246,0.2019,0.8218,0.0063,0.1188,0.0107,0.0061,0.0029,0.8891,0.2606,0.1803,46343.0,0.0886,0.1386,0.0294,0.0438,0.2241,11.0,6.0,16.12,1,2.0,3.0,2.0,3.0,2.0,27.499099167441067,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41021,0.2009,0.6235,0.1756,0.6012,0.0101,0.1982,0.0069,0.162,0.0039,0.8352,0.1612,0.2025,47063.0,0.1333,0.1571,0.0691,0.0146,0.1274,1.0,0.0,17.93,0,4.0,3.0,3.0,4.0,3.0,22.416498542927595,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41023,0.1593,0.5945,0.2462,0.8772,0.0035,0.0696,0.0077,0.0122,0.0001,0.8878,0.1727,0.1947,37867.0,0.1078,0.178,0.0215,0.0338,0.2059,4.0,2.0,15.46,1,3.0,3.0,3.0,3.0,3.0,38.06668807917871,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
